dimensions,budget,algorithm,rank,ngopt rank,algo ID,in data,points test,rank test
40,10000,CMA,2,2,0,True,418,1
40,10000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,244,4
40,10000,MetaModel,2,2,3,True,417,2
45,200,Cobyla,1,0,2,True,368,1
45,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,316,2
45,200,MetaModelOnePlusOne,3,3,4,True,143,3
45,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,1,4
45,200,CMA,4,4,0,True,1,4
45,300,Cobyla,1,0,2,True,386,1
45,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,339,2
45,300,MetaModelOnePlusOne,3,3,4,True,101,3
45,300,CMA,4,4,0,True,2,4
45,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,2,4
45,500,Cobyla,1,0,2,True,376,2
45,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,383,1
45,500,MetaModelOnePlusOne,3,3,4,True,66,3
45,500,CMA,4,4,0,True,8,4
45,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,8,4
45,1000,Cobyla,1,0,2,True,334,2
45,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,422,1
45,1000,MetaModelOnePlusOne,3,3,4,True,57,3
45,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,43,4
45,1000,CMA,4,4,0,True,43,4
45,1500,Cobyla,1,0,2,True,294,2
45,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,385,1
45,1500,MetaModelOnePlusOne,3,3,4,True,65,5
45,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,125,3
45,1500,CMA,4,4,0,True,125,3
45,2000,Cobyla,1,0,2,True,260,2
45,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,370,1
45,2000,MetaModelOnePlusOne,3,3,4,True,60,5
45,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,183,3
45,2000,CMA,4,4,0,True,183,3
45,2500,MetaModelOnePlusOne,3,0,4,True,62,5
45,2500,Cobyla,1,-1,2,True,234,2
45,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,376,1
45,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,205,3
45,2500,CMA,4,4,0,True,205,3
45,3000,MetaModelOnePlusOne,3,0,4,True,55,5
45,3000,Cobyla,1,-1,2,True,220,4
45,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,344,1
45,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,261,2
45,3000,CMA,4,4,0,True,261,2
45,3500,MetaModelOnePlusOne,3,0,4,True,53,5
45,3500,Cobyla,1,-1,2,True,196,4
45,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,348,1
45,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,286,2
45,3500,CMA,3,3,0,True,286,2
45,4000,MetaModelOnePlusOne,7,0,4,True,48,5
45,4000,Cobyla,1,-1,2,True,180,4
45,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,350,1
45,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,309,2
45,4000,CMA,3,3,0,True,309,2
45,4500,CMA,3,0,0,True,233,2
45,4500,Cobyla,1,-1,2,True,155,5
45,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,283,1
45,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,233,2
45,4500,ChainMetaModelPowell,3,3,1,True,217,4
45,5000,CMA,3,0,0,True,257,2
45,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,282,1
45,5000,Cobyla,2,2,2,True,138,5
45,5000,ChainMetaModelPowell,3,3,1,True,210,4
45,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,257,2
45,6000,CMA,5,0,0,True,282,1
45,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,265,3
45,6000,ChainMetaModelPowell,2,2,1,True,214,4
45,6000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,282,1
45,6000,Cobyla,4,4,2,True,120,5
45,7000,ChainMetaModelPowell,1,0,1,True,227,3
45,7000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,227,3
45,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,281,2
45,7000,Cobyla,4,4,2,True,105,5
45,7000,CMA,5,5,0,True,290,1
45,8000,ChainMetaModelPowell,1,0,1,True,233,5
45,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,235,4
45,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,301,3
45,8000,MetaModel,4,4,3,True,356,1
45,8000,CMA,4,4,0,True,356,1
45,9000,ChainMetaModelPowell,2,0,1,True,233,5
45,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,297,3
45,9000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,234,4
45,9000,CMA,4,4,0,True,384,1
45,9000,MetaModel,4,4,3,True,384,1
45,10000,ChainMetaModelPowell,4,0,1,True,242,4
45,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,300,3
45,10000,MetaModel,2,2,3,True,387,1
45,10000,CMA,2,2,0,True,387,1
45,10000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,242,4
50,200,Cobyla,1,0,2,True,367,1
50,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,336,2
50,200,MetaModelOnePlusOne,3,3,4,True,125,3
50,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,0,4
50,200,CMA,4,4,0,True,0,4
50,300,Cobyla,1,0,2,True,389,1
50,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,354,2
50,300,MetaModelOnePlusOne,3,3,4,True,85,3
50,300,CMA,4,4,0,True,0,4
50,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,0,4
50,500,Cobyla,1,0,2,True,387,2
50,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,391,1
50,500,MetaModelOnePlusOne,3,3,4,True,40,3
50,500,CMA,4,4,0,True,11,4
50,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,11,4
50,1000,Cobyla,1,0,2,True,338,2
50,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,426,1
50,1000,MetaModelOnePlusOne,3,3,4,True,49,3
50,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,39,4
50,1000,CMA,4,4,0,True,39,4
50,1500,Cobyla,1,0,2,True,303,2
50,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,405,1
50,1500,MetaModelOnePlusOne,3,3,4,True,50,5
50,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,112,3
50,1500,CMA,4,4,0,True,112,3
50,2000,Cobyla,1,0,2,True,277,2
50,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,368,1
50,2000,MetaModelOnePlusOne,3,3,4,True,57,5
50,2000,CMA,4,4,0,True,176,3
50,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,176,3
50,2500,Cobyla,1,0,2,True,237,2
50,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,389,1
50,2500,MetaModelOnePlusOne,3,3,4,True,57,5
50,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,199,3
50,2500,CMA,4,4,0,True,199,3
50,3000,MetaModelOnePlusOne,3,0,4,True,51,5
50,3000,Cobyla,1,-1,2,True,218,4
50,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,365,1
50,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,246,2
50,3000,CMA,4,4,0,True,246,2
50,3500,MetaModelOnePlusOne,7,0,4,True,48,5
50,3500,Cobyla,1,-1,2,True,198,4
50,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,347,1
50,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,289,2
50,3500,CMA,3,3,0,True,289,2
50,4000,MetaModelOnePlusOne,7,0,4,True,48,5
50,4000,Cobyla,1,-1,2,True,175,4
50,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,340,1
50,4000,CMA,3,3,0,True,318,2
50,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,318,2
50,4500,MetaModelOnePlusOne,7,0,4,True,43,5
50,4500,Cobyla,1,-1,2,True,166,4
50,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,350,1
50,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,326,2
50,4500,CMA,3,3,0,True,326,2
50,5000,CMA,3,0,0,True,262,2
50,5000,Cobyla,1,-1,2,True,147,5
50,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,267,1
50,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,262,2
50,5000,ChainMetaModelPowell,3,3,1,True,213,4
50,6000,CMA,5,0,0,True,259,2
50,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,271,1
50,6000,Cobyla,2,2,2,True,128,5
50,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,259,2
50,6000,ChainMetaModelPowell,3,3,1,True,220,4
50,7000,ChainMetaModelPowell,1,0,1,True,232,3
50,7000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,232,3
50,7000,Cobyla,3,3,2,True,118,5
50,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,257,2
50,7000,CMA,5,5,0,True,275,1
50,8000,ChainMetaModelPowell,1,0,1,True,228,4
50,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,228,4
50,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,278,3
50,8000,CMA,4,4,0,True,360,1
50,8000,MetaModel,4,4,3,True,360,1
50,9000,ChainMetaModelPowell,1,0,1,True,238,4
50,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,237,5
50,9000,CMA,3,3,0,True,354,1
50,9000,MetaModel,3,3,3,True,354,1
50,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),5,5,5,True,304,3
50,10000,ChainMetaModelPowell,1,0,1,True,240,4
50,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,239,5
50,10000,CMA,3,3,0,True,387,1
50,10000,MetaModel,3,3,3,True,387,1
50,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),5,5,5,True,290,3
60,200,Cobyla,1,0,2,True,337,1
60,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,282,2
60,200,MetaModelOnePlusOne,3,3,4,True,207,3
60,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,2,4
60,200,CMA,4,4,0,True,2,4
60,300,Cobyla,1,0,2,True,368,1
60,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,325,2
60,300,MetaModelOnePlusOne,3,3,4,True,128,3
60,300,CMA,4,4,0,True,4,4
60,300,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,4,4,23,True,3,5
60,500,Cobyla,1,0,2,True,386,1
60,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,359,2
60,500,MetaModelOnePlusOne,3,3,4,True,76,3
60,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,7,4
60,500,CMA,4,4,0,True,7,4
60,1000,Cobyla,1,0,2,True,367,2
60,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,390,1
60,1000,MetaModelOnePlusOne,3,3,4,True,51,3
60,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,34,4
60,1000,CMA,4,4,0,True,34,4
60,1500,Cobyla,1,0,2,True,325,2
60,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,404,1
60,1500,MetaModelOnePlusOne,3,3,4,True,49,5
60,1500,CMA,4,4,0,True,77,3
60,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,77,3
60,2000,Cobyla,1,0,2,True,302,2
60,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,384,1
60,2000,MetaModelOnePlusOne,3,3,4,True,51,5
60,2000,CMA,4,4,0,True,130,3
60,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,130,3
60,2500,Cobyla,1,0,2,True,274,2
60,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,357,1
60,2500,MetaModelOnePlusOne,3,3,4,True,52,5
60,2500,CMA,4,4,0,True,189,3
60,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,189,3
60,3000,Cobyla,1,0,2,True,248,2
60,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,352,1
60,3000,MetaModelOnePlusOne,3,3,4,True,51,5
60,3000,CMA,4,4,0,True,220,3
60,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,220,3
60,3500,MetaModelOnePlusOne,3,0,4,True,51,5
60,3500,Cobyla,1,-1,2,True,225,4
60,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,347,1
60,3500,CMA,4,4,0,True,251,2
60,3500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,251,2
60,4000,MetaModelOnePlusOne,3,0,4,True,54,5
60,4000,Cobyla,1,-1,2,True,210,4
60,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,340,1
60,4000,CMA,4,4,0,True,276,2
60,4000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,276,2
60,4500,MetaModelOnePlusOne,3,0,4,True,51,5
60,4500,Cobyla,1,-1,2,True,198,4
60,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,321,1
60,4500,CMA,4,4,0,True,309,2
60,4500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,309,2
60,5000,MetaModelOnePlusOne,7,0,4,True,45,5
60,5000,Cobyla,1,-1,2,True,180,4
60,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,343,1
60,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,314,2
60,5000,CMA,3,3,0,True,314,2
60,6000,MetaModelOnePlusOne,7,0,4,True,46,5
60,6000,Cobyla,1,-1,2,True,143,4
60,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,252,1
60,6000,ChainMetaModelPowell,3,3,1,True,230,3
60,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,232,2
60,7000,MetaModelOnePlusOne,7,0,4,True,61,5
60,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,394,1
60,7000,Cobyla,2,2,2,True,158,4
60,7000,ChainMetaModelPowell,3,3,1,True,287,2
60,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,284,3
60,8000,ChainMetaModelPowell,1,0,1,True,239,4
60,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,241,3
60,8000,Cobyla,3,3,2,True,124,5
60,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,254,2
60,8000,CMA,5,5,0,True,266,1
60,9000,ChainMetaModelPowell,1,0,1,True,240,3
60,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,240,3
60,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,257,2
60,9000,Cobyla,4,4,2,True,118,5
60,9000,CMA,5,5,0,True,287,1
60,10000,ChainMetaModelPowell,1,0,1,True,246,4
60,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,246,4
60,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,273,3
60,10000,MetaModel,4,4,3,True,354,1
60,10000,CMA,4,4,0,True,354,1
70,200,Cobyla,1,0,2,True,287,2
70,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,353,1
70,200,MetaModelOnePlusOne,3,3,4,True,185,3
70,200,CMA,4,4,0,True,3,4
70,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,3,4
70,300,Cobyla,1,0,2,True,389,1
70,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,341,2
70,300,MetaModelOnePlusOne,3,3,4,True,93,3
70,300,CMA,4,4,0,True,5,4
70,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,5,4
70,500,Cobyla,1,0,2,True,386,1
70,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,375,2
70,500,MetaModelOnePlusOne,3,3,4,True,56,3
70,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,11,4
70,500,CMA,4,4,0,True,11,4
70,1000,Cobyla,1,0,2,True,377,2
70,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,403,1
70,1000,MetaModelOnePlusOne,3,3,4,True,29,3
70,1000,CMA,4,4,0,True,24,4
70,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,24,4
70,1500,Cobyla,1,0,2,True,344,2
70,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,413,1
70,1500,MetaModelOnePlusOne,3,3,4,True,31,5
70,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,61,3
70,1500,CMA,4,4,0,True,61,3
70,2000,Cobyla,1,0,2,True,326,2
70,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,385,1
70,2000,MetaModelOnePlusOne,3,3,4,True,35,5
70,2000,CMA,4,4,0,True,114,3
70,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,114,3
70,2500,Cobyla,1,0,2,True,310,2
70,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,372,1
70,2500,MetaModelOnePlusOne,3,3,4,True,33,5
70,2500,CMA,4,4,0,True,152,3
70,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,152,3
70,3000,Cobyla,1,0,2,True,292,2
70,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,343,1
70,3000,MetaModelOnePlusOne,3,3,4,True,35,5
70,3000,CMA,4,4,0,True,197,3
70,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,197,3
70,3500,Cobyla,1,0,2,True,283,2
70,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,302,1
70,3500,ChainMetaModelPowell,3,3,1,True,119,5
70,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,157,3
70,3500,CMA,3,3,0,True,157,3
70,4000,MetaModelOnePlusOne,7,0,4,True,43,5
70,4000,Cobyla,1,-1,2,True,251,2
70,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,352,1
70,4000,CMA,3,3,0,True,232,3
70,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,232,3
70,4500,MetaModelOnePlusOne,7,0,4,True,44,5
70,4500,Cobyla,1,-1,2,True,235,4
70,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,360,1
70,4500,CMA,3,3,0,True,240,2
70,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,240,2
70,5000,MetaModelOnePlusOne,7,0,4,True,38,5
70,5000,Cobyla,1,-1,2,True,214,4
70,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,353,1
70,5000,CMA,3,3,0,True,277,2
70,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,277,2
70,6000,MetaModelOnePlusOne,7,0,4,True,38,5
70,6000,Cobyla,1,-1,2,True,197,4
70,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,340,1
70,6000,MetaModel,3,3,3,True,303,2
70,6000,CMA,3,3,0,True,303,2
70,7000,MetaModelOnePlusOne,7,0,4,True,40,5
70,7000,Cobyla,1,-1,2,True,167,4
70,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,406,1
70,7000,ChainMetaModelPowell,3,3,1,True,270,2
70,7000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,269,3
70,8000,MetaModelOnePlusOne,7,0,4,True,50,5
70,8000,ChainMetaModelPowell,1,1,1,True,272,3
70,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,273,2
70,8000,Cobyla,3,3,2,True,163,4
70,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,415,1
70,9000,MetaModelOnePlusOne,7,0,4,True,53,5
70,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,272,3
70,9000,ChainMetaModelPowell,1,1,1,True,274,2
70,9000,Cobyla,3,3,2,True,138,4
70,9000,CMA,4,4,0,True,433,1
70,10000,ChainMetaModelPowell,1,0,1,True,272,3
70,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,1,38,True,271,4
70,10000,Cobyla,3,3,2,True,137,5
70,10000,MetaModel,4,4,3,True,468,1
70,10000,CMA,4,4,0,True,468,1
80,200,Cobyla,1,0,2,True,254,2
80,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,340,1
80,200,MetaModelOnePlusOne,3,3,4,True,234,3
80,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,0,4
80,200,CMA,4,4,0,True,0,4
80,300,Cobyla,1,0,2,True,350,1
80,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,324,2
80,300,MetaModelOnePlusOne,3,3,4,True,151,3
80,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,3,4
80,300,CMA,4,4,0,True,3,4
80,500,Cobyla,1,0,2,True,375,1
80,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,360,2
80,500,MetaModelOnePlusOne,3,3,4,True,89,3
80,500,CMA,4,4,0,True,4,4
80,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,4,4
80,1000,Cobyla,1,0,2,True,373,2
80,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,403,1
80,1000,MetaModelOnePlusOne,3,3,4,True,41,3
80,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,14,4
80,1000,CMA,4,4,0,True,14,4
80,1500,Cobyla,1,0,2,True,349,2
80,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,417,1
80,1500,MetaModelOnePlusOne,3,3,4,True,35,5
80,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,39,3
80,1500,CMA,4,4,0,True,39,3
80,2000,Cobyla,1,0,2,True,332,2
80,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,412,1
80,2000,MetaModelOnePlusOne,3,3,4,True,37,5
80,2000,CMA,4,4,0,True,72,3
80,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,72,3
80,2500,Cobyla,1,0,2,True,321,2
80,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,379,1
80,2500,MetaModelOnePlusOne,3,3,4,True,40,5
80,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,126,3
80,2500,CMA,4,4,0,True,126,3
80,3000,Cobyla,1,0,2,True,303,2
80,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,375,1
80,3000,MetaModelOnePlusOne,3,3,4,True,38,5
80,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,154,3
80,3000,CMA,4,4,0,True,154,3
80,3500,Cobyla,1,0,2,True,286,2
80,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,354,1
80,3500,MetaModelOnePlusOne,3,3,4,True,41,5
80,3500,CMA,4,4,0,True,188,3
80,3500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,188,3
80,4000,Cobyla,1,0,2,True,266,2
80,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,349,1
80,4000,MetaModelOnePlusOne,3,3,4,True,46,5
80,4000,CMA,4,4,0,True,208,3
80,4000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,208,3
80,4500,MetaModelOnePlusOne,3,0,4,True,47,5
80,4500,Cobyla,1,-1,2,True,247,2
80,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,360,1
80,4500,CMA,4,4,0,True,216,3
80,4500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,216,3
80,5000,MetaModelOnePlusOne,3,0,4,True,44,5
80,5000,Cobyla,1,-1,2,True,240,2
80,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,348,1
80,5000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,238,3
80,5000,CMA,4,4,0,True,238,3
80,6000,MetaModelOnePlusOne,5,0,4,True,40,5
80,6000,Cobyla,1,-1,2,True,191,4
80,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,224,1
80,6000,ChainMetaModelPowell,3,3,1,True,223,2
80,6000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,218,3
80,7000,MetaModelOnePlusOne,7,0,4,True,46,5
80,7000,Cobyla,1,-1,2,True,184,4
80,7000,ChainMetaModelPowell,2,2,1,True,262,2
80,7000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,261,3
80,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,394,1
80,8000,MetaModelOnePlusOne,5,0,4,True,45,5
80,8000,Cobyla,1,-1,2,True,174,4
80,8000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,255,2
80,8000,ChainMetaModelPowell,2,2,1,True,255,2
80,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),4,4,5,True,413,1
80,9000,MetaModelOnePlusOne,4,0,4,True,59,5
80,9000,ChainMetaModelPowell,1,1,1,True,251,3
80,9000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,253,2
80,9000,Cobyla,3,3,2,True,163,4
80,9000,CMA,5,5,0,True,424,1
80,10000,MetaModelOnePlusOne,4,0,4,True,57,5
80,10000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,263,2
80,10000,ChainMetaModelPowell,1,1,1,True,263,2
80,10000,Cobyla,3,3,2,True,151,4
80,10000,CMA,5,5,0,True,430,1
90,200,Cobyla,2,0,2,True,223,2
90,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,383,1
90,200,MetaModelOnePlusOne,3,3,4,True,221,3
