dimensions,budget,problem,algorithm,perf_a,perf_b,equal
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,591.2166408585,825.9993502947,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,565.1785042081,1073.2377256246,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,519.99516141,993.6114275952,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,668.4184134716,821.2217400633,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,578.5213828579,805.7469091344,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,515.8252237219,854.2075371971,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,573.0817693972,723.402202848,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,534.3393342649,753.1310662274,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,563.6537549647,1012.3656002991,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,585.1533734683,967.4095752082,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,528.3584219835,1081.0305012647,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,546.1102422079,856.9716419993,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,481.2179781761,783.7374844535,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,588.1362587159,772.5464372765,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,644.2839437548,895.6972181919,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,674.2377279718,667.6869450736,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,543.5608193041,807.6648172676,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,583.1798836858,648.5251446127,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,570.0360560489,939.0055478209,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,511.7509307613,746.3540462139,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,672.9419430511,904.7908133558,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,664.9799768336,857.5660026582,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,532.7243624778,886.6592609545,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,515.0989182405,940.354068023,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,599.7211758496,916.2041506333,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,738.4880877588,836.4858567174,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,716.7123796591,950.3209787214,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,557.2484143693,1006.3017881262,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,666.1536313444,751.8493992245,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,581.7955090498,718.0994632928,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,558.4787819944,933.1719650449,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,566.4230157624,826.5854933132,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,478.2677961916,839.4864428873,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,769.6251094997,906.0238837369,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,553.4239318682,995.9136100926,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,597.0017638916,1112.6211254447,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,532.5263416455,811.1136016133,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,556.2959535471,769.4730746347,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,473.2798334974,750.0064125551,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,664.3504850107,850.913471126,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,560.958560055,736.1177878999,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,667.7189369053,913.8402435376,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,668.3685090958,713.9276774081,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,496.4472891764,929.7742594591,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,562.4840893385,724.5121852454,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,693.8060921858,768.2532031881,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,556.4497754839,934.7943680459,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,521.8737153587,997.6018617126,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,620.8342875612,955.4369832522,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,577.5104613306,995.208441126,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,715.9424713602,898.2323801064,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,554.5333109519,1072.2043106105,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,704.9826294906,1012.4788762781,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,531.034610333,763.0598120658,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,499.9115527749,848.1196581307,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,465.6867354616,998.7041982562,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,612.7370777864,692.3501921319,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,504.1547857611,906.4750996787,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,559.3448110975,1037.4902156713,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,504.3770233109,944.8298752021,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,548.6286021451,1064.2883641557,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,688.1420094531,762.7397219289,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,404.8764844949,736.0652268401,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,520.8251679796,735.717916806,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,631.0286669374,898.1717434484,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,525.1040447647,618.7000791665,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,447.051372947,831.0709114101,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,532.3134558899,820.6292530652,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,498.4208451372,983.7171941027,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,630.3015532834,901.6367295598,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,607.4804136695,960.0497522516,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,683.8063659985,858.8197117649,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,510.0116673494,1015.2453267298,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,541.2252098154,1001.3170761157,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,477.7364801717,901.7747859967,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,667.3389487567,946.9868733834,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,543.0013863752,1097.8462628688,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,590.2095049802,1075.496687406,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,871.4641629408,778.8841846139,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,515.3028618831,942.1250043076,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,563.9532214534,986.6344806023,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,460.25729373,778.8792358332,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,487.277290817,922.0786066693,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,687.3668518565,896.0551078114,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,513.6524712015,975.0610625979,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,526.3517480508,999.7370745191,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,677.873529624,918.6821888769,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,438.5710604345,757.6399580817,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,508.1684038332,859.0736354205,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,572.2421069014,872.5334812267,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,491.7137503618,764.0989602792,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,615.4359258908,930.2759957616,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,595.9093197394,821.8073620761,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,416.8039873508,1120.7418443507,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,607.6272196523,870.8231263546,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,553.70617263,884.19320761,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,554.056604727,919.8430572114,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,499.7087278426,1016.8180506352,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,568.6103893322,1045.2963440007,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,494.9383769807,990.2746941905,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,598.6826059941,904.3473464178,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,533.4645097346,1177.6884179961,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,639.115594265,1179.6460602087,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,619.3433667357,723.926043694,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,680.0457457211,873.4292466312,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,552.6227482746,992.0382056371,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,602.4712391058,843.0329682261,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,448.6612612499,901.5220334991,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,580.0530229358,885.9173544198,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,518.5801830491,1107.4099377707,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,484.0840361115,1046.9518557163,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,820.1635462854,979.0699736196,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,504.3752465684,873.1134503484,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,434.520912003,930.320729362,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,584.7716245754,860.0440932683,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,523.1743569101,818.2840197704,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,533.106759315,926.0979633037,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,528.3907872846,823.3960797411,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,547.7961984417,1011.6945838368,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,514.323200913,949.2422814692,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,541.4349496093,1038.9386122834,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,624.7290905208,886.5469526697,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,526.091005097,1047.4974423395,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,461.0228998681,1140.9445441433,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,453.7029272736,1015.6454470443,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,643.4076316012,1094.4907967567,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,508.3809174818,1267.1092774398,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,472.5353753126,1193.7753397774,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,602.1502136357,768.4159006896,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,498.6678710415,907.8671650573,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,532.3124216644,1022.1613935643,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,561.0231453932,896.6433586393,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,475.99586733,852.8590586067,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,537.7965964634,1001.8115511595,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,452.4960359472,1124.5603217543,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,407.650549651,1053.6444052445,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,555.2097196923,959.4073776208,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,409.1650623929,808.1996653516,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,552.3784673347,946.8650201757,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,507.327707972,833.4081649554,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,537.3125056713,763.1288274564,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,467.798892526,988.740014868,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,450.728889348,823.2299913525,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,379.7539432002,1111.8004380843,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,524.6250403124,1023.131627293,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,549.4027541102,1066.7021009605,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,570.5592876639,1051.5085293841,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,471.8318189345,982.4029109798,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,334.9021604516,1236.2918282008,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,450.7405671939,997.8980427921,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,719.4037248037,1042.3790601929,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,526.676107389,1263.5801146,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,550.9169667073,1145.4672198068,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,551.4589682306,804.9634547353,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,512.2280476857,974.1589176782,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,436.4146801939,1019.4976402976,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,620.8604825756,932.8212313861,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,516.6211568861,845.6744714634,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,559.7054734252,1005.8583926707,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,391.8630935531,1105.04678427,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,447.9331597659,1129.2917637475,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,579.3761183592,944.3154927051,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,391.619775953,920.7516149208,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,447.4990097346,975.6501245328,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,584.4228404701,850.5634372173,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,522.0031811093,736.4789275457,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,546.754292003,1093.5135476445,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,488.5761640855,895.6996535999,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,435.6545753242,1072.7823359883,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,572.2888110185,1113.103786443,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,544.9568321939,1100.1593704112,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,454.6759475229,1093.9284540005,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,477.5022357078,974.0443175009,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,412.3410577635,1296.968179576,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,412.3728809762,1137.87492308,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,556.3242355699,1185.9863058183,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,430.0596026112,1229.6465785287,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,438.6969452246,1347.4177057082,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,658.6733252873,778.3009547812,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,519.1575418403,1021.8758889923,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,499.7362557315,1231.3469973967,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,492.4944714871,978.4621010339,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,512.7821399231,991.3249466926,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,483.2723170113,1118.2297802831,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,407.7695759116,1211.1013413603,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,431.7082873715,1245.9455180576,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,593.0185284567,1054.3528607337,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,547.4313581234,1009.7344466296,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,439.1445222439,1036.6944867083,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,736.0837918685,973.3799328307,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,516.817829334,858.1764652347,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,398.7915631144,1070.0535772488,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,566.1167378039,894.251031624,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,467.3586271013,1187.1011937868,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,471.0990474889,1089.6077738553,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,543.3934303869,1166.8257907699,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,562.393242783,1223.2200162039,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,390.5338432669,1106.5124318933,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,375.4843467746,1295.5021603788,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,391.7703445682,1132.9819889906,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,567.7804308828,1198.6983803392,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,568.9258919455,1407.4839978408,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,566.2047239434,1357.5388868752,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,974.7230529532,899.6098985061,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,526.9444164765,985.1635768011,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,473.769524305,1205.42406489,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,635.3906959435,968.2767764325,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,424.0854867146,993.1130956453,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,606.2424303988,1134.7486438258,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,409.0930044618,1279.9817205883,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,492.5051019223,1198.5400940847,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,540.5046030809,1057.8929705226,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,465.6240257055,1000.5682361673,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,485.4822829674,1095.1969427948,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,514.8344889404,972.9964443561,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,807.7719270588,860.8432454742,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,569.058506097,1044.4903311893,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,466.3483460338,920.7599850525,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,389.6165740324,1227.5688042068,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,484.9441200432,1099.073106059,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,439.8022110722,1232.5797245773,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,417.1277272141,1182.4629599163,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,519.0663261095,1133.567248642,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,450.7989794456,1280.8582748567,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,405.46456236,1046.2324511656,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,550.965704772,1195.9576333738,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,447.8052665893,1382.2255599437,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,493.1446743393,1382.8996169673,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,568.4659394898,909.254223117,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,645.3478497346,1003.9743687958,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,472.768870496,1231.5451568831,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,725.4777378386,983.8758017239,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,338.6692369596,1029.9896807153,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,491.929084356,1136.3090768376,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1313.7106395649,1230.1123786961,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1291.4925308271,1235.9747684839,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1118.6713988822,1030.1884797908,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1049.9037345249,995.4129842126,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1177.5370209484,1100.4235090061,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1062.5973723245,979.8895808012,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,906.7063786838,835.7634366949,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1119.6934135505,1115.1461130072,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,952.2309525093,871.5279595116,False
100,200,f1_Sphere,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,1248.0973374367,1169.4455478026,False
