dimensions,budget,algorithm,points,rank,ngopt rank
20,4500,ConfPortfolio_scale2_NA_ngopt14s_12,0.0,25,25
20,4500,ConfPortfolio_scale2_NA_ngopt14s_11,1.0,22,22
20,4500,ConfPortfolio_scale2_NA_ngopt14s_10,0.0,25,25
20,4500,ConfPortfolio_scale2_NA_ngopt14s_9,0.0,25,25
20,4500,ConfPortfolio_scale2_NA_ngopt14s_8,0.0,25,25
20,4500,ConfPortfolio_scale2_NA_ngopt14s_7,0.0,25,25
20,4500,ConfPortfolio_scale2_NA_ngopt14s_6,1.0,22,22
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,0.0,25,25
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,0.0,25,25
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,26.0,8,8
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,25.0,9,9
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,0.0,25,25
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,0.0,25,25
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,0.0,25,25
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,1.0,22,22
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,2.0,20,20
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,2.0,20,20
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,3.0,19,19
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,4.0,18,18
20,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,18.0,17,17
20,4500,ConfPortfolio_scale2_NA_ngopt14s_1,125.0,3,3
25,4500,CMA,125.0,5,0
25,4500,ChainMetaModelPowell,134.0,2,2
25,4500,Cobyla,61.0,7,7
25,4500,MetaModel,134.0,2,2
25,4500,MetaModelOnePlusOne,72.0,6,6
25,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),155.0,1,-1
25,4500,ConfPortfolio_scale2_NA_ngopt14s_12,0.0,20,20
25,4500,ConfPortfolio_scale2_NA_ngopt14s_11,12.0,13,13
25,4500,ConfPortfolio_scale2_NA_ngopt14s_10,8.0,14,14
25,4500,ConfPortfolio_scale2_NA_ngopt14s_9,0.0,20,20
25,4500,ConfPortfolio_scale2_NA_ngopt14s_8,0.0,20,20
25,4500,ConfPortfolio_scale2_NA_ngopt14s_7,0.0,20,20
25,4500,ConfPortfolio_scale2_NA_ngopt14s_6,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,25.0,8,8
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,25.0,8,8
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,25.0,8,8
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,25.0,8,8
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,0.0,20,20
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,2.0,16,16
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,1.0,17,17
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,1.0,17,17
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,1.0,17,17
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,3.0,15,15
25,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,14.0,12,12
25,4500,ConfPortfolio_scale2_NA_ngopt14s_1,134.0,2,2
30,4500,CMA,79.0,5,0
30,4500,ChainMetaModelPowell,105.0,2,2
30,4500,Cobyla,77.0,6,6
30,4500,MetaModel,105.0,2,2
30,4500,MetaModelOnePlusOne,58.0,7,7
30,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),166.0,1,-1
30,4500,ConfPortfolio_scale2_NA_ngopt14s_12,0.0,27,27
30,4500,ConfPortfolio_scale2_NA_ngopt14s_11,0.0,27,27
30,4500,ConfPortfolio_scale2_NA_ngopt14s_10,24.0,11,11
30,4500,ConfPortfolio_scale2_NA_ngopt14s_9,1.0,20,20
30,4500,ConfPortfolio_scale2_NA_ngopt14s_8,25.0,8,8
30,4500,ConfPortfolio_scale2_NA_ngopt14s_7,0.0,27,27
30,4500,ConfPortfolio_scale2_NA_ngopt14s_6,0.0,27,27
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,1.0,20,20
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,2.0,16,16
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,0.0,27,27
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,0.0,27,27
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,1.0,20,20
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,2.0,16,16
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,1.0,20,20
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,1.0,20,20
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,2.0,16,16
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,2.0,16,16
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,0.0,27,27
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,25.0,8,8
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,0.0,27,27
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,25.0,8,8
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,1.0,20,20
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,1.0,20,20
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,6.0,14,14
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,3.0,15,15
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,12.0,12,12
30,4500,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,9.0,13,13
30,4500,ConfPortfolio_scale2_NA_ngopt14s_1,105.0,2,2
35,4500,CMA,75.0,7,0
35,4500,ChainMetaModelPowell,102.0,3,3
35,4500,Cobyla,110.0,2,2
35,4500,MetaModel,102.0,3,3
35,4500,MetaModelOnePlusOne,77.0,6,6
35,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),150.0,1,-1
35,4500,ConfPortfolio_scale2_NA_ngopt14s_12,0.0,26,26
35,4500,ConfPortfolio_scale2_NA_ngopt14s_11,0.0,26,26
35,4500,ConfPortfolio_scale2_NA_ngopt14s_10,0.0,26,26
