dimensions,budget,algorithm,rank,ngopt rank,algo ID,in data,points test,rank test
15,9000,MetaModel,2,2,3,True,353,3
15,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,379,2
15,9000,ChainMetaModelPowell,4,4,1,True,235,4
15,10000,ConfPortfolio_scale2_NA_ngopt14s_1,4,0,38,True,242,4
15,10000,CMA,1,-1,0,True,411,1
15,10000,MetaModel,2,2,3,True,360,3
15,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,375,2
15,10000,ChainMetaModelPowell,4,4,1,True,242,4
20,200,Cobyla,1,0,2,True,380,1
20,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,319,2
20,200,MetaModelOnePlusOne,3,3,4,True,140,3
20,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,3,4
20,200,CMA,4,4,0,True,3,4
20,300,Cobyla,1,0,2,True,351,1
20,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,351,1
20,300,MetaModelOnePlusOne,3,3,4,True,135,3
20,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,12,4
20,300,CMA,4,4,0,True,12,4
20,500,Cobyla,1,0,2,True,299,2
20,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,390,1
20,500,MetaModelOnePlusOne,3,3,4,True,119,3
20,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,49,4
20,500,ChainMetaModelPowell,4,4,1,True,7,5
20,1000,Cobyla,1,0,2,True,227,2
20,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,342,1
20,1000,MetaModelOnePlusOne,3,3,4,True,97,4
20,1000,ChainMetaModelPowell,4,4,1,True,75,5
20,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,150,3
20,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,310,1
20,1500,Cobyla,2,2,2,True,155,4
20,1500,MetaModelOnePlusOne,3,3,4,True,77,5
20,1500,ChainMetaModelPowell,4,4,1,True,187,2
20,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,163,3
20,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,324,1
20,2000,Cobyla,2,2,2,True,140,5
20,2000,MetaModel,3,3,3,True,230,2
20,2000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,229,3
20,2000,ChainMetaModelPowell,3,3,1,True,181,4
20,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,331,1
20,2500,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,252,3
20,2500,ChainMetaModelPowell,2,2,1,True,185,4
20,2500,MetaModel,2,2,3,True,253,2
20,2500,Cobyla,5,5,2,True,105,5
20,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,331,1
20,3000,MetaModel,2,2,3,True,325,2
20,3000,ChainMetaModelPowell,2,2,1,True,207,5
20,3000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,318,3
20,3000,CMA,5,5,0,True,318,3
20,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,331,1
20,3500,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,320,3
20,3500,ChainMetaModelPowell,2,2,1,True,213,5
20,3500,MetaModel,2,2,3,True,321,2
20,3500,CMA,5,5,0,True,320,3
20,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,335,2
20,4000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,331,3
20,4000,MetaModel,2,2,3,True,337,1
20,4000,CMA,2,2,0,True,331,3
20,4000,ChainMetaModelPowell,2,2,1,True,212,5
20,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,388,1
20,4500,CMA,2,2,0,True,302,3
20,4500,ChainMetaModelPowell,3,3,1,True,205,5
20,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,302,3
20,4500,MetaModel,3,3,3,True,315,2
20,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,0,5,True,354,1
20,5000,MetaModel,2,2,3,True,343,2
20,5000,CMA,2,2,0,True,327,3
20,5000,ChainMetaModelPowell,2,2,1,True,226,5
20,5000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,327,3
20,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),5,0,5,True,366,1
20,6000,ChainMetaModelPowell,1,1,1,True,225,5
20,6000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,343,2
20,6000,CMA,3,3,0,True,343,2
20,6000,MetaModel,4,4,3,True,338,4
20,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,0,5,True,366,1
20,7000,CMA,1,-1,0,True,344,2
20,7000,MetaModel,2,2,3,True,335,3
20,7000,ChainMetaModelPowell,4,4,1,True,234,4
20,7000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,234,4
20,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,0,5,True,357,3
20,8000,MetaModel,1,-1,3,True,363,2
20,8000,CMA,2,2,0,True,373,1
20,8000,ChainMetaModelPowell,4,4,1,True,220,4
20,8000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,220,4
20,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,0,5,True,365,2
20,9000,CMA,1,-1,0,True,370,1
20,9000,MetaModel,3,3,3,True,355,3
20,9000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,236,4
20,9000,ChainMetaModelPowell,4,4,1,True,236,4
20,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,0,5,True,385,1
20,10000,CMA,1,-1,0,True,371,2
20,10000,MetaModel,2,2,3,True,337,3
20,10000,ChainMetaModelPowell,4,4,1,True,245,4
20,10000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,245,4
25,200,Cobyla,1,0,2,True,410,1
25,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,280,2
25,200,MetaModelOnePlusOne,3,3,4,True,140,3
25,200,CMA,4,4,0,True,4,4
25,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,4,4
25,300,Cobyla,1,0,2,True,383,1
25,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,326,2
25,300,MetaModelOnePlusOne,3,3,4,True,125,3
25,300,CMA,4,4,0,True,7,4
25,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,7,4
25,500,Cobyla,1,0,2,True,328,2
25,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,376,1
25,500,MetaModelOnePlusOne,3,3,4,True,113,3
25,500,CMA,4,4,0,True,39,4
25,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,39,4
25,1000,Cobyla,1,0,2,True,241,2
25,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,351,1
25,1000,MetaModelOnePlusOne,3,3,4,True,104,4
25,1000,ChainMetaModelPowell,4,4,1,True,38,5
25,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,152,3
25,1500,CMA,7,0,0,True,169,3
25,1500,Cobyla,1,-1,2,True,188,2
25,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,290,1
25,1500,MetaModelOnePlusOne,3,3,4,True,88,5
25,1500,ChainMetaModelPowell,4,4,1,True,162,4
25,2000,CMA,7,0,0,True,203,3
25,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,261,1
25,2000,Cobyla,2,2,2,True,147,4
25,2000,MetaModelOnePlusOne,3,3,4,True,80,5
25,2000,ChainMetaModelPowell,4,4,1,True,208,2
25,2500,CMA,7,0,0,True,231,2
25,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,276,1
25,2500,Cobyla,2,2,2,True,123,4
25,2500,MetaModelOnePlusOne,3,3,4,True,70,5
25,2500,ChainMetaModelPowell,4,4,1,True,201,3
25,3000,CMA,7,0,0,True,301,3
25,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,327,1
25,3000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,301,3
25,3000,ChainMetaModelPowell,2,2,1,True,233,5
25,3000,MetaModel,2,2,3,True,303,2
25,3500,CMA,5,0,0,True,307,3
25,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,331,1
25,3500,ChainMetaModelPowell,2,2,1,True,224,5
25,3500,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,307,3
25,3500,MetaModel,4,4,3,True,308,2
25,4000,CMA,5,0,0,True,320,2
25,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,336,1
25,4000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,320,2
25,4000,ChainMetaModelPowell,2,2,1,True,224,5
25,4000,MetaModel,4,4,3,True,313,4
25,4500,CMA,5,0,0,True,318,3
25,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,321,2
25,4500,ChainMetaModelPowell,2,2,1,True,230,5
25,4500,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,318,3
25,4500,MetaModel,2,2,3,True,330,1
25,5000,CMA,2,0,0,True,336,2
25,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,341,1
25,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,336,2
25,5000,ChainMetaModelPowell,3,3,1,True,230,5
25,5000,MetaModel,3,3,3,True,335,4
25,6000,CMA,5,0,0,True,357,2
25,6000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,357,2
25,6000,ChainMetaModelPowell,1,1,1,True,231,5
25,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,341,4
25,6000,MetaModel,4,4,3,True,365,1
25,7000,ChainMetaModelPowell,4,0,1,True,235,4
25,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,346,3
25,7000,CMA,2,2,0,True,361,2
25,7000,MetaModel,3,3,3,True,377,1
25,7000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,235,4
25,8000,ChainMetaModelPowell,4,0,1,True,230,4
25,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,340,3
25,8000,CMA,2,2,0,True,380,2
25,8000,MetaModel,3,3,3,True,385,1
25,8000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,230,4
25,9000,ChainMetaModelPowell,4,0,1,True,223,4
25,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,365,2
25,9000,CMA,2,2,0,True,359,3
25,9000,MetaModel,3,3,3,True,377,1
25,9000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,223,4
25,10000,ChainMetaModelPowell,4,0,1,True,232,4
25,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,351,3
25,10000,CMA,2,2,0,True,369,2
25,10000,MetaModel,3,3,3,True,380,1
25,10000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,232,4
30,200,Cobyla,1,0,2,True,391,1
30,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,292,2
30,200,MetaModelOnePlusOne,3,3,4,True,145,3
30,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,1,4
30,200,CMA,4,4,0,True,1,4
30,300,Cobyla,1,0,2,True,373,1
30,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,342,2
30,300,MetaModelOnePlusOne,3,3,4,True,119,3
30,300,CMA,4,4,0,True,3,4
30,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,3,4
30,500,Cobyla,1,0,2,True,343,2
30,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,396,1
30,500,MetaModelOnePlusOne,3,3,4,True,92,3
30,500,CMA,4,4,0,True,16,4
30,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,16,4
30,1000,Cobyla,1,0,2,True,276,2
30,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,386,1
30,1000,MetaModelOnePlusOne,3,3,4,True,89,4
30,1000,ChainMetaModelPowell,4,4,1,True,10,5
30,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,115,3
30,1500,Cobyla,1,0,2,True,235,2
30,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,323,1
30,1500,MetaModelOnePlusOne,3,3,4,True,83,5
30,1500,ChainMetaModelPowell,4,4,1,True,103,4
30,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,152,3
30,2000,CMA,7,0,0,True,168,4
30,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,291,1
30,2000,Cobyla,2,2,2,True,184,3
30,2000,MetaModelOnePlusOne,3,3,4,True,69,5
30,2000,ChainMetaModelPowell,4,4,1,True,189,2
30,2500,CMA,7,0,0,True,190,3
30,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,274,1
30,2500,Cobyla,2,2,2,True,156,4
30,2500,MetaModelOnePlusOne,3,3,4,True,70,5
30,2500,ChainMetaModelPowell,4,4,1,True,214,2
30,3000,CMA,7,0,0,True,221,2
30,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,273,1
30,3000,Cobyla,2,2,2,True,141,4
30,3000,MetaModelOnePlusOne,3,3,4,True,68,5
30,3000,ChainMetaModelPowell,4,4,1,True,206,3
30,3500,CMA,7,0,0,True,240,2
30,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,299,1
30,3500,Cobyla,2,2,2,True,139,5
30,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,240,2
30,3500,ChainMetaModelPowell,3,3,1,True,203,4
30,4000,CMA,6,0,0,True,312,3
30,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,325,1
30,4000,ChainMetaModelPowell,2,2,1,True,227,5
30,4000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,312,3
30,4000,MetaModel,2,2,3,True,313,2
30,4500,CMA,5,0,0,True,351,1
30,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,282,4
30,4500,ChainMetaModelPowell,2,2,1,True,234,5
30,4500,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,351,1
30,4500,MetaModel,2,2,3,True,351,1
30,5000,CMA,5,0,0,True,345,2
30,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,306,4
30,5000,MetaModel,2,2,3,True,348,1
30,5000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,345,2
30,5000,ChainMetaModelPowell,2,2,1,True,221,5
30,6000,CMA,5,0,0,True,366,1
30,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,311,4
30,6000,ChainMetaModelPowell,2,2,1,True,229,5
30,6000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,366,1
30,6000,MetaModel,4,4,3,True,366,1
30,7000,ChainMetaModelPowell,2,0,1,True,242,4
30,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,304,3
30,7000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,242,4
30,7000,MetaModel,4,4,3,True,383,2
30,7000,CMA,5,5,0,True,384,1
30,8000,ChainMetaModelPowell,4,0,1,True,248,4
30,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,317,3
30,8000,MetaModel,2,2,3,True,388,2
30,8000,CMA,3,3,0,True,391,1
30,8000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,246,5
30,9000,ChainMetaModelPowell,4,0,1,True,237,4
30,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,325,3
30,9000,CMA,2,2,0,True,389,2
30,9000,MetaModel,3,3,3,True,396,1
30,9000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,237,4
30,10000,ChainMetaModelPowell,4,0,1,True,234,4
30,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,350,3
30,10000,MetaModel,2,2,3,True,384,1
30,10000,CMA,3,3,0,True,367,2
30,10000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,234,4
35,200,Cobyla,1,0,2,True,388,1
35,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,291,2
35,200,MetaModelOnePlusOne,3,3,4,True,146,3
35,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,3,4
35,200,CMA,4,4,0,True,3,4
35,300,Cobyla,1,0,2,True,399,1
35,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,329,2
35,300,MetaModelOnePlusOne,3,3,4,True,97,3
35,300,CMA,4,4,0,True,4,4
35,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,4,4
35,500,Cobyla,1,0,2,True,375,2
35,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,381,1
35,500,MetaModelOnePlusOne,3,3,4,True,70,3
35,500,CMA,4,4,0,True,19,4
35,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,19,4
35,1000,Cobyla,1,0,2,True,310,2
35,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,403,1
35,1000,MetaModelOnePlusOne,3,3,4,True,62,5
35,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,93,3
35,1000,CMA,4,4,0,True,93,3
35,1500,Cobyla,1,0,2,True,264,2
35,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,379,1
35,1500,MetaModelOnePlusOne,3,3,4,True,64,5
35,1500,CMA,4,4,0,True,167,3
35,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,167,3
35,2000,MetaModelOnePlusOne,3,0,4,True,60,5
35,2000,Cobyla,1,-1,2,True,221,2
35,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,306,1
35,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,170,3
35,2000,ChainMetaModelPowell,4,4,1,True,143,4
35,2500,CMA,7,0,0,True,206,2
35,2500,Cobyla,1,-1,2,True,177,4
35,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,262,1
35,2500,MetaModelOnePlusOne,3,3,4,True,47,5
35,2500,ChainMetaModelPowell,4,4,1,True,206,2
35,3000,CMA,7,0,0,True,220,2
35,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,270,1
35,3000,Cobyla,2,2,2,True,161,4
35,3000,MetaModelOnePlusOne,3,3,4,True,48,5
35,3000,ChainMetaModelPowell,4,4,1,True,205,3
35,3500,CMA,7,0,0,True,244,2
35,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,277,1
35,3500,Cobyla,2,2,2,True,148,5
35,3500,ChainMetaModelPowell,3,3,1,True,212,4
35,3500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,244,2
35,4000,CMA,7,0,0,True,248,2
35,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,282,1
35,4000,Cobyla,2,2,2,True,139,5
35,4000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,248,2
35,4000,ChainMetaModelPowell,3,3,1,True,209,4
35,4500,CMA,7,0,0,True,273,1
35,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,267,3
35,4500,Cobyla,2,2,2,True,128,5
35,4500,ChainMetaModelPowell,3,3,1,True,216,4
35,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,273,1
35,5000,CMA,6,0,0,True,326,1
35,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,323,4
35,5000,MetaModel,2,2,3,True,326,1
35,5000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,326,1
35,5000,ChainMetaModelPowell,2,2,1,True,215,5
35,6000,CMA,5,0,0,True,345,2
35,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,310,4
35,6000,ChainMetaModelPowell,2,2,1,True,227,5
35,6000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,345,2
35,6000,MetaModel,4,4,3,True,346,1
35,7000,ChainMetaModelPowell,1,0,1,True,237,4
35,7000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,236,5
35,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,305,3
35,7000,MetaModel,4,4,3,True,375,2
35,7000,CMA,4,4,0,True,376,1
35,8000,ChainMetaModelPowell,4,0,1,True,225,4
35,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,337,3
35,8000,CMA,2,2,0,True,373,2
35,8000,MetaModel,3,3,3,True,375,1
35,8000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,224,5
35,9000,ChainMetaModelPowell,4,0,1,True,236,4
35,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,337,3
35,9000,CMA,2,2,0,True,375,2
35,9000,MetaModel,2,2,3,True,381,1
35,9000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,236,4
35,10000,ChainMetaModelPowell,2,0,1,True,244,4
35,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,330,3
35,10000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,244,4
35,10000,CMA,4,4,0,True,391,2
35,10000,MetaModel,4,4,3,True,395,1
40,200,Cobyla,1,0,2,True,380,1
40,200,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,305,2
40,200,MetaModelOnePlusOne,3,3,4,True,142,3
40,200,CMA,4,4,0,True,1,4
40,200,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,1,4
40,300,Cobyla,1,0,2,True,400,1
40,300,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,328,2
40,300,MetaModelOnePlusOne,3,3,4,True,100,3
40,300,CMA,4,4,0,True,1,4
40,300,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,1,4
40,500,Cobyla,1,0,2,True,373,2
40,500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,381,1
40,500,MetaModelOnePlusOne,3,3,4,True,76,3
40,500,CMA,4,4,0,True,9,4
40,500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,9,4
40,1000,Cobyla,1,0,2,True,311,2
40,1000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,429,1
40,1000,MetaModelOnePlusOne,3,3,4,True,65,3
40,1000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,53,4
40,1000,CMA,4,4,0,True,53,4
40,1500,Cobyla,1,0,2,True,282,2
40,1500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,389,1
40,1500,MetaModelOnePlusOne,3,3,4,True,68,5
40,1500,CMA,4,4,0,True,130,3
40,1500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,130,3
40,2000,Cobyla,1,0,2,True,248,2
40,2000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,368,1
40,2000,MetaModelOnePlusOne,3,3,4,True,66,5
40,2000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,199,3
40,2000,CMA,4,4,0,True,199,3
40,2500,MetaModelOnePlusOne,3,0,4,True,59,5
40,2500,Cobyla,1,-1,2,True,228,2
40,2500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,368,1
40,2500,CMA,4,4,0,True,228,2
40,2500,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,228,2
40,3000,MetaModelOnePlusOne,3,0,4,True,57,5
40,3000,Cobyla,1,-1,2,True,203,4
40,3000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,347,1
40,3000,ConfPortfolio_scale2_NA_ngopt14s_1,4,4,38,True,273,2
40,3000,CMA,4,4,0,True,273,2
40,3500,CMA,4,0,0,True,221,2
40,3500,Cobyla,1,-1,2,True,158,4
40,3500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),2,2,5,True,254,1
40,3500,MetaModelOnePlusOne,3,3,4,True,48,5
40,3500,ChainMetaModelPowell,4,4,1,True,217,3
40,4000,CMA,4,0,0,True,240,2
40,4000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,266,1
40,4000,Cobyla,2,2,2,True,143,4
40,4000,MetaModelOnePlusOne,3,3,4,True,55,5
40,4000,ChainMetaModelPowell,4,4,1,True,201,3
40,4500,CMA,3,0,0,True,253,2
40,4500,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,273,1
40,4500,Cobyla,2,2,2,True,147,5
40,4500,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,253,2
40,4500,ChainMetaModelPowell,3,3,1,True,215,4
40,5000,CMA,3,0,0,True,251,2
40,5000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,282,1
40,5000,Cobyla,2,2,2,True,128,5
40,5000,ConfPortfolio_scale2_NA_ngopt14s_1,3,3,38,True,251,2
40,5000,ChainMetaModelPowell,3,3,1,True,219,4
40,6000,CMA,6,0,0,True,351,2
40,6000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,285,4
40,6000,ChainMetaModelPowell,2,2,1,True,230,5
40,6000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,351,2
40,6000,MetaModel,4,4,3,True,352,1
40,7000,ChainMetaModelPowell,1,0,1,True,229,4
40,7000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,229,4
40,7000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,280,3
40,7000,MetaModel,4,4,3,True,372,2
40,7000,CMA,5,5,0,True,373,1
40,8000,ChainMetaModelPowell,1,0,1,True,233,4
40,8000,ConfPortfolio_scale2_NA_ngopt14s_1,1,-1,38,True,232,5
40,8000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),3,3,5,True,289,3
40,8000,MetaModel,4,4,3,True,388,2
40,8000,CMA,4,4,0,True,389,1
40,9000,ChainMetaModelPowell,2,0,1,True,236,4
40,9000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,300,3
40,9000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,236,4
40,9000,MetaModel,4,4,3,True,401,2
40,9000,CMA,4,4,0,True,402,1
40,10000,ChainMetaModelPowell,2,0,1,True,243,4
40,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),1,-1,5,True,303,3
40,10000,CMA,2,2,0,True,408,1
40,10000,ConfPortfolio_scale2_NA_ngopt14s_1,2,2,38,True,243,4
